episode,timestep,reward
2645,475680,112.9316
2647,476160,164.2975
2649,476640,164.9101
2651,477120,161.7574
2653,477600,153.3126
2655,478080,157.2945
2657,478560,154.6134
2659,479040,165.4454
2661,479520,144.3873
2663,480000,161.1073
2666,480480,115.72
2669,480960,111.9356
2671,481440,137.0192
2673,481920,133.8252
2675,482400,160.14
2678,482880,98.0538
2680,483360,156.2633
2683,483840,105.2145
2685,484320,130.454
2687,484800,110.6691
2690,485280,102.2995
2692,485760,149.6605
2694,486240,139.9796
2696,486720,146.1885
2698,487200,130.416
2700,487680,154.9705
2702,488160,157.0271
2704,488640,152.4524
2706,489120,138.5996
2708,489600,154.8482
2710,490080,135.8015
2713,490560,118.2172
2715,491040,102.0607
2717,491520,117.2478
2719,492000,115.7537
2722,492480,126.5997
2724,492960,146.2944
2726,493440,137.3148
2728,493920,155.3483
2730,494400,148.9716
2732,494880,78.6158
2735,495360,146.091
2737,495840,141.9889
2739,496320,150.4925
2741,496800,88.8649
2744,497280,88.2638
2746,497760,163.5683
2748,498240,144.4434
2751,498720,98.5708
2753,499200,153.6289
2755,499680,148.9746
2757,500160,146.5034
2759,500640,146.5205
2761,501120,149.5882
2763,501600,136.5486
2765,502080,150.0748
2767,502560,123.8644
2769,503040,156.6994
2771,503520,95.3509
2773,504000,153.5427
2775,504480,155.0851
2777,504960,146.563
2779,505440,150.0129
2782,505920,111.1909
2784,506400,151.7707
2786,506880,146.2253
2788,507360,155.7334
2790,507840,143.8307
2793,508320,126.0982
2795,508800,145.8475
2797,509280,143.5893
2799,509760,132.5304
2801,510240,149.3215
2803,510720,126.9467
2805,511200,133.8429
2807,511680,145.7337
2809,512160,156.3399
2811,512640,134.8855
2813,513120,132.1039
2815,513600,146.9393
2817,514080,133.279
2819,514560,144.8271
2821,515040,135.7996
2823,515520,115.6078
2825,516000,132.0784
2827,516480,150.15
2829,516960,133.505
2831,517440,157.9761
2833,517920,158.153
2835,518400,158.3547
2837,518880,159.7965
2839,519360,138.6323
2841,519840,143.3146
2843,520320,152.0891
2845,520800,142.7278
2847,521280,151.5242
2850,521760,126.3565
2852,522240,151.5974
2854,522720,131.775
2856,523200,118.2306
2858,523680,153.0437
2860,524160,130.5408
2862,524640,144.96
2864,525120,124.5792
2866,525600,144.9801
2869,526080,94.746
2871,526560,134.325
2873,527040,115.0764
2875,527520,152.7389
2877,528000,149.2281
2879,528480,132.0889
2882,528960,132.2982
2884,529440,148.0755
2886,529920,154.1128
2888,530400,152.6833
2890,530880,130.0409
2892,531360,158.5877
2894,531840,141.6738
2896,532320,147.7044
2898,532800,151.6812
2901,533280,101.061
2903,533760,157.1311
2905,534240,145.8263
2907,534720,125.7404
2909,535200,155.7669
2911,535680,162.4425
2913,536160,103.5134
2915,536640,136.7611
2917,537120,152.961
2919,537600,138.1589
2922,538080,127.568
2924,538560,134.5621
2926,539040,119.0693
2929,539520,103.2799
2931,540000,121.6704
2933,540480,162.6925
2935,540960,146.3721
2937,541440,143.0471
2939,541920,161.2403
2941,542400,156.8966
2943,542880,107.13
2945,543360,157.0076
2948,543840,148.907
2950,544320,151.5779
2952,544800,161.6315
2954,545280,152.4142
2956,545760,160.6296
2958,546240,143.9872
2960,546720,162.4332
2962,547200,146.6369
2964,547680,136.3428
2966,548160,147.6372
2968,548640,155.6771
2970,549120,149.8853
2972,549600,154.5116
2974,550080,160.8531
2976,550560,147.7933
2979,551040,102.3428
2981,551520,160.5977
2984,552000,97.1774
2987,552480,110.2453
2989,552960,166.2486
2991,553440,116.0105
2993,553920,160.8303
2996,554400,111.6219
2998,554880,123.9627
3000,555360,158.9751
3002,555840,154.4949
3004,556320,165.3752
3007,556800,117.7081
3009,557280,154.8473
3012,557760,122.3785
3014,558240,133.534
3016,558720,123.5694
3018,559200,166.4948
3020,559680,135.33
3023,560160,126.4294
3025,560640,164.2335
3027,561120,153.2835
3030,561600,107.379
3033,562080,126.0344
3035,562560,156.7372
3037,563040,165.2476
3039,563520,163.4865
3041,564000,160.8458
3043,564480,159.9106
3045,564960,79.5077
3047,565440,161.898
3050,565920,139.6626
3052,566400,174.3709
3054,566880,167.8506
3056,567360,156.3627
3058,567840,145.4212
3060,568320,162.4154
3062,568800,166.9357
3064,569280,173.2734
3066,569760,160.159
3068,570240,150.7869
3071,570720,122.9255
3073,571200,159.3636
3075,571680,161.1923
3077,572160,165.4215
3079,572640,165.9202
3081,573120,124.448
3083,573600,164.7257
3085,574080,160.384
3087,574560,119.3554
3089,575040,160.151
3091,575520,170.5602
3093,576000,160.9744
3096,576480,125.9573
3098,576960,141.4693
3101,577440,130.0864
3103,577920,71.3384
3107,578400,91.2056
3110,578880,120.0493
3112,579360,164.9401
3114,579840,147.7403
3116,580320,158.1624
3118,580800,111.6973
3120,581280,158.7326
3123,581760,137.291
3125,582240,156.4574
3127,582720,116.6882
3129,583200,134.5305
3131,583680,161.8212
3133,584160,160.3472
3135,584640,151.8659
3138,585120,135.915
3140,585600,121.0806
3142,586080,159.8871
3144,586560,151.2625
3147,587040,123.9924
3149,587520,103.5815
3151,588000,132.6362
3153,588480,156.1064
3155,588960,159.4812
3157,589440,150.6372
3160,589920,141.2547
3162,590400,103.0649
3164,590880,162.2427
3166,591360,145.2723
3169,591840,123.0165
3171,592320,162.7076
3173,592800,103.1035
3176,593280,130.884
3178,593760,159.8692
3180,594240,151.1215
3182,594720,160.2332
3184,595200,147.8085
3186,595680,146.7931
3188,596160,156.1478
3190,596640,119.4657
3192,597120,153.5151
3194,597600,151.2916
3197,598080,120.8015
3199,598560,154.8112
3201,599040,145.8085
3203,599520,151.6328
3205,600000,142.4328
